City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Current Description
223,Katsuura,JP,35.1333,140.3,86.11,64,57,20.58,2021-07-26 02:23:55,moderate rain
224,Nichinan,JP,31.6,131.3667,86.95,78,100,9.42,2021-07-26 02:23:55,overcast clouds
225,Bambous Virieux,MU,-20.3428,57.7575,70.05,64,20,9.22,2021-07-26 02:23:55,few clouds
226,Harper,LR,4.375,-7.7169,75.76,77,58,7.02,2021-07-26 02:23:56,broken clouds
227,Semily,CZ,50.6019,15.3355,68.61,90,99,5.01,2021-07-26 02:23:56,overcast clouds
228,Nueva Loja,EC,0.0847,-76.8828,69.06,91,100,0.87,2021-07-26 02:23:56,overcast clouds
229,Joaquim Gomes,BR,-9.1373,-35.7519,71.85,98,43,2.84,2021-07-26 02:23:57,scattered clouds
230,Payo,ID,-3.7508,103.6372,80.42,48,3,1.83,2021-07-26 02:23:57,clear sky
231,Yarmouth,US,41.7057,-70.2286,73.99,91,90,5.99,2021-07-26 02:22:41,overcast clouds
232,Mansa,IN,29.9833,75.3833,89.47,60,97,9.8,2021-07-26 02:23:57,moderate rain
233,Luderitz,NA,-26.6481,15.1594,65.26,27,82,10.42,2021-07-26 02:23:58,broken clouds
234,Zhelyabovka,UA,45.3988,34.7578,71.67,80,9,5.57,2021-07-26 02:23:58,clear sky
235,Pangnirtung,CA,66.1451,-65.7125,50.83,89,100,3.6,2021-07-26 02:23:23,overcast clouds
236,Ixtapa,MX,20.7,-105.2,85.23,79,75,0.0,2021-07-26 02:23:58,broken clouds
237,La Union,PE,-5.4,-80.75,68.16,77,11,13.47,2021-07-26 02:23:58,few clouds
238,Atar,MR,20.5169,-13.0499,86.0,33,99,5.28,2021-07-26 02:23:59,overcast clouds
239,Syracuse,IT,37.0881,15.2792,83.62,53,0,5.41,2021-07-26 02:23:59,clear sky
240,Cayenne,GF,4.9333,-52.3333,77.09,91,90,0.0,2021-07-26 02:23:59,mist
241,Balkhash,KZ,46.844,74.9804,83.01,44,0,4.47,2021-07-26 02:24:00,clear sky
242,Menongue,AO,-14.6585,17.691,46.8,63,0,5.06,2021-07-26 02:24:00,clear sky
243,Touros,BR,-5.1989,-35.4608,74.3,89,0,9.78,2021-07-26 02:24:00,clear sky
244,Saryozek,KZ,44.3583,77.9753,84.92,17,0,0.47,2021-07-26 02:24:00,clear sky
245,Devils Lake,US,48.1128,-98.8651,78.94,52,1,3.0,2021-07-26 02:21:50,clear sky
246,Itarema,BR,-2.9248,-39.9167,77.72,82,6,16.22,2021-07-26 02:19:55,clear sky
247,Pitimbu,BR,-7.4706,-34.8086,72.19,85,37,13.62,2021-07-26 02:24:01,scattered clouds
248,Leningradskiy,RU,69.3833,178.4167,39.92,85,99,6.58,2021-07-26 02:24:02,overcast clouds
249,Mineral Wells,US,32.8085,-98.1128,90.68,54,1,5.75,2021-07-26 02:24:02,clear sky
250,Medicine Hat,CA,50.0501,-110.6683,84.63,29,20,1.01,2021-07-26 02:20:03,smoke
251,Shizunai,JP,42.3339,142.3669,73.35,77,14,9.19,2021-07-26 02:24:02,few clouds
252,Talnakh,RU,69.4865,88.3972,59.67,89,99,3.47,2021-07-26 02:24:02,overcast clouds
253,Gashua,NG,12.871,11.0482,80.06,71,100,10.07,2021-07-26 02:24:03,light rain
254,Teruel,ES,40.6667,-0.6667,60.76,82,22,2.73,2021-07-26 02:24:03,moderate rain
255,Yambio,SS,4.5721,28.3955,66.9,98,100,2.95,2021-07-26 02:24:03,light rain
256,Ostrovnoy,RU,68.0531,39.5131,45.52,83,88,19.26,2021-07-26 02:24:04,overcast clouds
257,Broadstairs,GB,51.3591,1.4394,64.2,94,96,3.0,2021-07-26 02:24:04,overcast clouds
258,Wynyard,AU,-41.0,145.7167,54.25,87,99,14.45,2021-07-26 02:24:04,light rain
259,Sorland,NO,67.667,12.6934,54.14,83,100,4.59,2021-07-26 02:21:33,overcast clouds
260,Saint Albans,GB,51.75,-0.3333,63.1,97,90,5.75,2021-07-26 02:22:50,overcast clouds
261,Alofi,NU,-19.0595,-169.9187,82.29,65,7,5.75,2021-07-26 02:24:05,clear sky
262,Divnogorsk,RU,55.9594,92.3619,73.89,59,44,1.83,2021-07-26 02:24:05,scattered clouds
263,Hirara,JP,24.8,125.2833,88.07,84,75,9.22,2021-07-26 02:24:06,broken clouds
264,Ati,TD,13.2154,18.3353,76.15,80,100,5.08,2021-07-26 02:24:06,overcast clouds
265,Gat,IL,31.61,34.7642,79.48,84,18,3.62,2021-07-26 02:24:06,few clouds
266,Pemangkat,ID,1.1667,108.9667,83.5,76,36,6.31,2021-07-26 02:24:06,scattered clouds
267,Saint-Pierre,RE,-21.3393,55.4781,67.64,67,0,8.05,2021-07-26 02:24:07,clear sky
268,Karratha,AU,-20.7377,116.8463,77.04,36,78,2.06,2021-07-26 02:21:50,broken clouds
269,Carmen,MX,18.6333,-91.8333,82.38,78,30,11.9,2021-07-26 02:20:51,scattered clouds
270,Sudbury,CA,46.49,-80.99,72.46,87,1,5.82,2021-07-26 02:24:07,clear sky
271,Kavieng,PG,-2.5744,150.7967,83.79,68,30,4.25,2021-07-26 02:23:13,scattered clouds
272,Rudnogorsk,RU,57.2639,103.7519,78.15,41,19,5.03,2021-07-26 02:24:08,few clouds
273,Erzin,TR,36.9559,36.2,77.72,72,0,1.66,2021-07-26 02:24:08,clear sky
274,Nanortalik,GL,60.1432,-45.2371,44.15,75,91,11.12,2021-07-26 02:24:08,overcast clouds
275,Aklavik,CA,68.2191,-135.0107,56.23,80,100,12.86,2021-07-26 02:24:09,overcast clouds
276,Saint-Joseph,RE,-21.3667,55.6167,66.56,70,29,11.68,2021-07-26 02:24:09,scattered clouds
277,Zyryanka,RU,65.75,150.85,55.08,52,100,12.15,2021-07-26 02:24:09,overcast clouds
278,Fethiye,TR,36.6217,29.1164,75.07,48,0,6.6,2021-07-26 02:24:09,clear sky
279,Yagodnoye,RU,62.55,149.6667,49.82,94,100,8.23,2021-07-26 02:24:10,moderate rain
280,Paka,MY,4.6374,103.4368,84.13,84,20,3.44,2021-07-26 02:24:10,few clouds
281,Kaeo,NZ,-35.1,173.7833,59.54,84,16,12.55,2021-07-26 02:20:22,few clouds
282,Dalvik,IS,65.9702,-18.5286,49.93,72,18,8.08,2021-07-26 02:24:10,few clouds
283,Merauke,ID,-8.4667,140.3333,81.61,64,95,10.38,2021-07-26 02:24:11,overcast clouds
284,New Norfolk,AU,-42.7826,147.0587,54.9,86,100,1.99,2021-07-26 02:24:11,overcast clouds
285,Korla,CN,41.7597,86.1469,92.66,10,0,11.9,2021-07-26 02:24:11,clear sky
286,Balsas,BR,-7.5325,-46.0356,77.02,47,5,9.04,2021-07-26 02:24:12,clear sky
287,Carutapera,BR,-1.195,-46.02,75.83,87,13,4.99,2021-07-26 02:24:12,few clouds
288,Toora-Khem,RU,52.4675,96.11,66.22,87,100,1.16,2021-07-26 02:21:15,overcast clouds
289,Inuvik,CA,68.3499,-133.7218,56.26,94,90,6.91,2021-07-26 02:24:12,overcast clouds
290,High Level,CA,58.5169,-117.136,68.11,60,75,12.66,2021-07-26 02:24:13,broken clouds
291,Vila Franca Do Campo,PT,37.7167,-25.4333,68.41,86,57,7.52,2021-07-26 02:24:13,broken clouds
292,Maniitsoq,GL,65.4167,-52.9,46.36,75,100,10.13,2021-07-26 02:24:13,overcast clouds
293,Denpasar,ID,-8.65,115.2167,80.26,78,20,5.75,2021-07-26 02:24:14,few clouds
294,Frontera,MX,26.9333,-101.45,90.86,27,0,12.03,2021-07-26 02:24:14,clear sky
295,Collierville,US,35.042,-89.6645,83.95,83,6,4.85,2021-07-26 02:21:29,clear sky
296,Rawson,AR,-43.3002,-65.1023,43.16,50,0,12.8,2021-07-26 02:24:14,clear sky
297,Galesong,ID,-5.3166,119.3661,82.42,54,22,3.76,2021-07-26 02:24:15,few clouds
298,Berlevag,NO,70.8578,29.0864,45.25,82,100,16.89,2021-07-26 02:22:45,overcast clouds
299,Ewa Beach,US,21.3156,-158.0072,91.35,58,40,11.5,2021-07-26 02:24:15,scattered clouds
300,Ambatondrazaka,MG,-17.8333,48.4167,56.34,96,100,4.18,2021-07-26 02:24:15,light rain
301,Khonsa,IN,27.0167,95.5667,75.6,89,99,0.38,2021-07-26 02:24:16,overcast clouds
302,Umm Kaddadah,SD,13.6017,26.6876,81.77,59,93,13.13,2021-07-26 02:24:16,overcast clouds
303,Puerto Cabezas,NI,14.0351,-83.3888,77.83,86,100,7.92,2021-07-26 02:24:16,overcast clouds
304,Nioro,GM,13.35,-15.75,76.48,78,41,5.23,2021-07-26 02:24:17,scattered clouds
305,Mantua,IT,45.1667,10.7833,74.91,81,99,3.4,2021-07-26 02:24:17,overcast clouds
306,Khani,GE,41.9563,42.9566,58.57,89,41,3.02,2021-07-26 02:24:17,scattered clouds
307,Imbituba,BR,-28.24,-48.6703,64.81,74,14,7.54,2021-07-26 02:24:17,few clouds
308,Dubai,AE,25.2582,55.3047,93.49,49,96,5.75,2021-07-26 02:20:08,overcast clouds
309,Kismayo,SO,-0.3582,42.5454,74.98,78,88,21.74,2021-07-26 02:24:18,light rain
310,Laranjeiras Do Sul,BR,-25.4078,-52.4161,56.59,71,41,4.52,2021-07-26 02:24:18,light rain
311,Dalby,AU,-27.1833,151.2667,62.98,33,57,3.0,2021-07-26 02:24:18,broken clouds
312,Flinders,AU,-34.5833,150.8552,63.81,56,60,8.99,2021-07-26 02:24:19,broken clouds
313,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,77.59,57,0,6.71,2021-07-26 02:24:19,clear sky
314,Kahului,US,20.8947,-156.47,84.97,80,40,26.46,2021-07-26 02:19:58,scattered clouds
315,Panguna,PG,-6.3164,155.4848,77.99,77,41,1.5,2021-07-26 02:24:19,moderate rain
316,Makakilo City,US,21.3469,-158.0858,89.92,58,40,11.5,2021-07-26 02:24:20,scattered clouds
317,Omsukchan,RU,62.5333,155.8,54.0,97,100,4.07,2021-07-26 02:24:20,light rain
318,Valparaiso,CL,-33.0393,-71.6273,54.48,89,75,4.61,2021-07-26 02:22:23,broken clouds
319,Imeni Poliny Osipenko,RU,52.4201,136.4853,82.04,56,100,8.48,2021-07-26 02:24:20,overcast clouds
320,Atherton,GB,53.5237,-2.4935,62.29,90,5,1.99,2021-07-26 02:24:21,clear sky
321,Jiaozuo,CN,35.2397,113.2331,85.3,67,44,3.33,2021-07-26 02:24:21,light rain
322,Jinan,CN,36.6683,116.9972,90.77,46,29,5.26,2021-07-26 02:24:21,light rain
323,Hastings,GB,50.8552,0.5729,64.33,99,90,7.58,2021-07-26 02:24:22,overcast clouds
324,Nantucket,US,41.2835,-70.0995,73.99,91,90,16.11,2021-07-26 02:24:22,overcast clouds
325,Tabas,IR,33.5959,56.9244,88.93,15,0,11.12,2021-07-26 02:24:22,clear sky
326,Roseburg,US,43.2165,-123.3417,93.31,18,1,16.11,2021-07-26 02:21:29,clear sky
327,Siquijor,PH,9.2142,123.515,84.56,74,99,18.52,2021-07-26 02:24:23,overcast clouds
328,Kieta,PG,-6.2167,155.6333,83.77,72,26,4.27,2021-07-26 02:24:23,light rain
329,Wanaka,NZ,-44.7,169.15,43.61,95,100,4.52,2021-07-26 02:24:23,moderate rain
330,Victoria,HK,22.2855,114.1577,91.96,81,47,1.01,2021-07-26 02:20:58,scattered clouds
331,Chiang Khong,TH,20.2613,100.4046,77.32,99,96,1.81,2021-07-26 02:24:24,overcast clouds
332,Peniche,PT,39.3558,-9.3811,69.73,93,30,9.86,2021-07-26 02:24:24,scattered clouds
333,Griffith,US,41.5284,-87.4237,83.05,71,1,0.0,2021-07-26 02:19:41,clear sky
334,Sur,OM,22.5667,59.5289,89.85,58,93,8.86,2021-07-26 02:21:19,overcast clouds
335,Vrangel,RU,42.7297,133.0839,78.94,81,39,6.08,2021-07-26 02:24:24,scattered clouds
336,Samoded,RU,63.6083,40.5111,52.84,95,100,3.27,2021-07-26 02:24:25,overcast clouds
337,Old Saybrook,US,41.2918,-72.3762,75.4,89,20,3.44,2021-07-26 02:23:23,few clouds
338,Lorengau,PG,-2.0226,147.2712,85.26,65,35,5.93,2021-07-26 02:21:37,scattered clouds
339,Comodoro Rivadavia,AR,-45.8667,-67.5,42.66,52,0,11.5,2021-07-26 02:20:29,clear sky
340,La Ronge,CA,55.1001,-105.2842,61.05,88,75,4.61,2021-07-26 02:24:25,broken clouds
341,Oum Hadjer,TD,13.2954,19.6966,75.45,80,100,7.05,2021-07-26 02:24:26,overcast clouds
342,Adrar,MR,20.5022,-10.0711,88.39,20,0,8.95,2021-07-26 02:22:41,clear sky
343,Vilyuysk,RU,63.7553,121.6247,84.4,42,0,8.01,2021-07-26 02:24:26,clear sky
344,Svetlogorsk,BY,52.6333,29.7333,60.85,90,47,5.66,2021-07-26 02:24:26,scattered clouds
345,Henties Bay,NA,-22.116,14.2845,73.02,33,35,22.46,2021-07-26 02:22:23,scattered clouds
346,Bilibino,RU,68.0546,166.4372,61.81,45,28,1.32,2021-07-26 02:24:27,scattered clouds
347,College,US,64.8569,-147.8028,71.26,54,75,3.44,2021-07-26 02:24:27,broken clouds
348,Gamba,GA,-2.65,10.0,69.62,93,96,1.63,2021-07-26 02:24:27,overcast clouds
349,Necochea,AR,-38.5473,-58.7368,45.01,87,5,10.83,2021-07-26 02:21:31,clear sky
350,Arosa,CH,46.7779,9.6762,48.85,89,100,1.1,2021-07-26 02:24:28,moderate rain
351,Russell,US,32.3502,-85.1999,82.11,91,40,0.0,2021-07-26 02:24:28,light intensity drizzle
352,Navalgund,IN,15.5667,75.3667,74.3,86,96,15.28,2021-07-26 02:24:28,overcast clouds
353,Alice Town,BS,25.7167,-79.3,83.3,74,18,11.79,2021-07-26 02:24:29,few clouds
354,Laguna,US,38.421,-121.4238,100.45,31,1,4.0,2021-07-26 02:24:29,clear sky
355,Karpogory,RU,64.0019,44.4451,46.65,93,94,3.27,2021-07-26 02:24:29,overcast clouds
356,Lancut,PL,50.0687,22.2291,70.79,94,0,8.05,2021-07-26 02:24:30,clear sky
357,Misawa,JP,40.6836,141.3597,86.07,60,0,11.27,2021-07-26 02:24:30,clear sky
358,Dondaicha,IN,21.3333,74.5667,78.15,86,96,13.04,2021-07-26 02:24:30,overcast clouds
359,Arlit,NE,18.7369,7.3853,94.75,19,100,9.37,2021-07-26 02:24:30,overcast clouds
360,Progreso,MX,21.2833,-89.6667,82.51,82,84,9.64,2021-07-26 02:24:31,broken clouds
361,Haines Junction,CA,60.7522,-137.5108,62.55,48,100,11.5,2021-07-26 02:21:10,overcast clouds
362,Sarakhs,IR,36.5449,61.1577,84.34,32,0,21.85,2021-07-26 02:24:31,clear sky
363,Salalah,OM,17.0151,54.0924,78.89,83,75,5.75,2021-07-26 02:24:31,broken clouds
364,Kaabong,UG,3.4836,34.1492,61.11,78,100,4.74,2021-07-26 02:24:32,overcast clouds
365,Hasaki,JP,35.7333,140.8333,82.8,65,99,20.47,2021-07-26 02:23:55,overcast clouds
366,Mitsamiouli,KM,-11.3847,43.2844,76.1,69,74,13.31,2021-07-26 02:24:32,light rain
367,Saint-Augustin,CA,51.226,-58.6502,59.38,68,72,8.72,2021-07-26 02:20:24,broken clouds
368,Savelugu,GH,9.6244,-0.8253,75.76,74,72,5.93,2021-07-26 02:24:33,broken clouds
369,Axim,GH,4.8699,-2.2405,74.61,78,8,8.05,2021-07-26 02:24:33,clear sky
370,Troitsko-Pechorsk,RU,62.7084,56.1964,52.56,76,100,4.88,2021-07-26 02:24:33,overcast clouds
371,Sioux Lookout,CA,50.1001,-91.917,70.18,63,75,3.44,2021-07-26 02:24:33,smoke
372,Provideniya,RU,64.3833,-173.3,51.91,76,90,4.47,2021-07-26 02:24:34,overcast clouds
373,Antofagasta,CL,-23.65,-70.4,56.48,82,51,7.16,2021-07-26 02:22:31,broken clouds
374,Cookeville,US,36.1628,-85.5016,77.85,91,1,0.0,2021-07-26 02:22:22,clear sky
375,Sabang,ID,5.8933,95.3214,82.67,77,100,12.97,2021-07-26 02:24:34,overcast clouds
376,Vardo,NO,70.3705,31.1107,45.9,76,65,21.41,2021-07-26 02:24:23,broken clouds
377,Oussouye,SN,12.485,-16.5469,75.88,85,100,2.24,2021-07-26 02:24:35,overcast clouds
378,Asau,RO,46.4333,26.4,64.76,83,4,3.96,2021-07-26 02:24:35,clear sky
379,Cartagena,CO,10.3997,-75.5144,82.02,78,75,3.44,2021-07-26 02:24:35,broken clouds
380,Kondinskoye,RU,59.6481,67.41,54.0,62,29,10.6,2021-07-26 02:24:36,scattered clouds
381,Benguela,AO,-12.5763,13.4055,68.68,78,4,3.47,2021-07-26 02:24:36,clear sky
382,Matcha,RU,54.6335,42.3501,58.17,59,94,4.38,2021-07-26 02:24:36,overcast clouds
383,Namatanai,PG,-3.6667,152.4333,82.9,72,98,1.66,2021-07-26 02:24:36,light rain
384,Shahr-E Babak,IR,30.1165,55.1186,74.35,14,0,11.21,2021-07-26 02:24:37,clear sky
385,Formosa,AR,-26.1775,-58.1781,71.58,78,90,3.44,2021-07-26 02:21:16,overcast clouds
386,Yarim,YE,14.298,44.3779,57.29,79,99,3.51,2021-07-26 02:24:37,overcast clouds
387,Maningrida,AU,-12.0667,134.2667,84.85,39,100,11.65,2021-07-26 02:24:37,overcast clouds
388,Bhawanipatna,IN,19.9,83.1667,82.36,71,92,9.42,2021-07-26 02:24:38,overcast clouds
389,Bathsheba,BB,13.2167,-59.5167,77.61,94,75,3.44,2021-07-26 02:24:29,light rain
390,Taoudenni,ML,22.6783,-3.9836,97.7,7,0,7.07,2021-07-26 02:24:38,clear sky
391,Bac Lieu,VN,9.285,105.7244,84.69,70,90,11.72,2021-07-26 02:24:38,overcast clouds
392,Cuamba,MZ,-14.8031,36.5372,54.16,87,11,7.05,2021-07-26 02:24:39,few clouds
393,Jaragua,BR,-15.7569,-49.3344,66.42,40,5,2.82,2021-07-26 02:24:39,clear sky
394,Arman,RU,59.7,150.1667,55.76,99,100,6.67,2021-07-26 02:24:39,heavy intensity rain
395,Saint Anthony,US,45.0205,-93.218,83.82,49,1,4.61,2021-07-26 02:24:40,clear sky
396,Rawah,IQ,34.4816,41.9093,92.17,21,0,10.47,2021-07-26 02:24:40,clear sky
397,Minsk,BY,53.9,27.5667,55.15,77,20,3.67,2021-07-26 02:24:40,few clouds
398,Woodward,US,36.4337,-99.3904,79.83,61,1,11.5,2021-07-26 02:24:41,clear sky
399,Noumea,NC,-22.2763,166.4572,78.78,67,98,11.34,2021-07-26 02:24:41,overcast clouds
400,Plettenberg Bay,ZA,-34.0527,23.3716,61.23,40,86,10.33,2021-07-26 02:24:41,overcast clouds
401,Mehamn,NO,71.0357,27.8492,44.74,81,100,13.76,2021-07-26 02:24:41,overcast clouds
402,Mahon,ES,39.8885,4.2658,70.36,83,0,6.91,2021-07-26 02:24:35,clear sky
403,Ulaanbaatar,MN,47.9077,106.8832,66.33,63,40,2.24,2021-07-26 02:22:24,scattered clouds
404,Durban,ZA,-29.8579,31.0292,53.02,90,0,4.0,2021-07-26 02:24:42,clear sky
405,Perth,AU,-31.9333,115.8333,65.66,74,20,17.27,2021-07-26 02:22:46,few clouds
406,Banjar,ID,-8.19,114.9675,80.46,50,1,2.84,2021-07-26 02:24:42,clear sky
407,Manadhoo,MV,5.7667,73.3833,81.59,78,100,17.98,2021-07-26 02:24:43,overcast clouds
408,Nara,JP,34.6851,135.8049,90.97,45,0,4.23,2021-07-26 02:21:20,clear sky
409,Sakakah,SA,29.9697,40.2064,92.77,22,10,4.34,2021-07-26 02:24:43,clear sky
410,Souillac,MU,-20.5167,57.5167,70.18,64,20,9.22,2021-07-26 02:22:58,few clouds
411,Yerbogachen,RU,61.2767,108.0108,79.11,41,52,2.93,2021-07-26 02:24:43,broken clouds
412,Aykhal,RU,66.0,111.5,79.52,46,11,12.28,2021-07-26 02:24:44,few clouds
413,Andenes,NO,69.3143,16.1194,52.47,100,90,3.44,2021-07-26 02:24:44,mist
414,Powell River,CA,49.8496,-124.5361,79.92,53,40,6.91,2021-07-26 02:24:44,scattered clouds
415,Lebedinyy,RU,58.5167,125.5167,65.89,59,3,8.59,2021-07-26 02:24:45,clear sky
416,Faya,SA,18.3851,42.4509,64.51,70,91,4.38,2021-07-26 02:24:45,overcast clouds
417,Abu Kamal,SY,34.4506,40.9171,90.0,28,0,8.19,2021-07-26 02:24:45,clear sky
418,Labuhan,ID,-6.8844,112.2051,81.05,64,3,5.5,2021-07-26 02:24:46,clear sky
419,Nicoya,CR,10.1483,-85.452,76.55,88,100,2.82,2021-07-26 02:24:46,overcast clouds
420,Ranfurly,NZ,-45.1333,170.1,46.65,91,100,2.95,2021-07-26 02:24:46,overcast clouds
421,Havre-Saint-Pierre,CA,50.2334,-63.5986,61.16,82,1,12.66,2021-07-26 02:24:01,clear sky
422,Emerald,AU,-23.5333,148.1667,69.35,29,29,8.5,2021-07-26 02:22:20,scattered clouds
423,Tuatapere,NZ,-46.1333,167.6833,49.82,93,100,0.45,2021-07-26 02:24:47,overcast clouds
424,Macas,EC,-2.3167,-78.1167,65.77,92,30,2.46,2021-07-26 02:24:47,scattered clouds
425,Evensk,RU,61.95,159.2333,49.42,99,100,8.84,2021-07-26 02:20:33,light rain
426,Ayan,RU,56.45,138.1667,65.26,78,40,5.99,2021-07-26 02:24:47,scattered clouds
427,Richards Bay,ZA,-28.783,32.0377,54.68,86,0,6.96,2021-07-26 02:24:04,clear sky
428,Joshimath,IN,30.5667,79.5667,76.28,87,100,1.21,2021-07-26 02:24:48,overcast clouds
429,Boguchany,RU,58.3814,97.4531,80.26,44,43,5.82,2021-07-26 02:24:48,scattered clouds
430,Trelew,AR,-43.249,-65.3051,41.58,47,0,11.16,2021-07-26 02:21:00,clear sky
431,Myaundzha,RU,63.0494,147.1858,52.84,87,100,4.81,2021-07-26 02:24:48,overcast clouds
432,Little Current,CA,45.9793,-81.9248,73.45,75,0,10.11,2021-07-26 02:24:49,clear sky
433,Riyadh,SA,24.6877,46.7219,87.94,19,3,7.38,2021-07-26 02:23:07,clear sky
434,Pallasovka,RU,50.05,46.8833,63.79,52,3,7.92,2021-07-26 02:24:49,clear sky
435,Salamiyah,SY,35.0113,37.0532,74.95,68,0,4.03,2021-07-26 02:24:49,clear sky
436,Inyonga,TZ,-6.7167,32.0667,52.18,71,5,4.99,2021-07-26 02:24:50,clear sky
437,Muros,ES,42.7762,-9.0603,64.83,91,26,6.06,2021-07-26 02:24:50,scattered clouds
438,Den Helder,NL,52.9599,4.7593,64.98,94,75,1.99,2021-07-26 02:24:50,mist
439,Fairbanks,US,64.8378,-147.7164,70.14,54,90,8.05,2021-07-26 02:24:51,overcast clouds
440,Ahtopol,BG,42.1,27.95,64.87,79,0,6.44,2021-07-26 02:21:02,clear sky
441,Manyana,BW,-23.4,21.7167,39.72,61,7,8.95,2021-07-26 02:24:51,clear sky
442,Yarada,IN,17.65,83.2667,84.52,79,75,13.8,2021-07-26 02:24:52,mist
443,Riohacha,CO,11.5444,-72.9072,78.35,89,100,5.68,2021-07-26 02:24:52,overcast clouds
444,Jackson,US,42.4165,-122.8345,95.14,29,1,11.5,2021-07-26 02:24:52,clear sky
445,Vicksburg,US,32.3526,-90.8779,84.7,92,40,0.0,2021-07-26 02:24:52,scattered clouds
446,Santa Cruz,BO,-17.8,-63.1667,76.46,69,20,11.5,2021-07-26 02:22:52,few clouds
